info_id,emp_id,number_consumers,mode,dining_table_id,dining_table_name,expenditure,dishes_count,accounts_payable,use_start_time,check_closed,lock_time,cashier_id,pc_id,order_number,org_id,print_doc_bill_num,lock_table_info,order_status,phone,name
2950,1068,4,,1510,1023,739,18,739,2023-03-24 20:21:00,,2023-03-24 20:28:00,,,,330,,,1,18688880093,吕欣然
2951,1210,5,,1514,1010,746,24,746,2023-05-17 18:37:00,,2023-05-17 18:55:00,,,,330,,,1,18688880409,陈怡
2952,3718,6,,1487,1036,619,29,619,2023-03-05 19:20:00,,2023-03-05 19:26:00,,,,330,,,1,18688882870,"熊泓劲
2953,1448,7,"",1490,1013,949,31,949,2016-02-16 20:20:45"""
2954,2210,4,,1502,1005,694,13,694,2023-07-20 12:36:00,,2023-07-20 12:49:00,,,,330,,,1,18688881362,潘子轩
2955,3240,9,,1495,1018,1480,41,1480,2023-01-16 11:44:00,,2023-01-16 12:00:00,,,,330,,,1,18688882392,家琛岐
2956,1709,8,,1492,1014,1273,38,1273,2023-04-30 19:33:00,,2023-04-30 19:44:00,,,,330,,,1,18688880258,胡艺菲
2957,3315,4,,1500,1031,817,19,817,2023-06-16 12:14:00,,2023-06-16 12:23:00,,,,330,,,1,18688882467,利狄淑
2958,1331,7,,1492,1015,1075,33,1075,2023-05-03 19:03:00,,2023-05-03 19:17:00,,,,330,,,1,18688880530,卓秀凤
2959,1475,7,,1506,1012,1399,33,1399,2023-05-14 19:29:00,,2023-05-14 19:38:00,,,,330,,,1,18688880674,辛硕
2960,2361,5,,1488,1035,637,22,637,2023-05-10 19:54:00,,2023-05-10 20:04:00,,,,330,,,1,18688881513,薛浩天
2961,3478,2,,1482,1002,348,7,348,2023-07-27 11:14:00,,2023-07-27 11:24:00,,,,330,,,1,18688882630,帅栎雁
2962,1787,4,,1483,1021,486,12,486,2023-03-20 21:11:00,,2023-03-20 21:27:00,,,,330,,,1,18688880939,柴承嗣
2963,2921,9,,1495,1016,1024,38,1024,2023-05-30 18:44:00,,2023-05-30 18:57:00,,,,330,,,1,18688882073,谭康溢
2964,2032,10,,1497,1019,1279,42,1279,2023-03-23 21:40:00,,2023-03-23 22:00:00,,,,330,,,1,18688881184,邹美滢
2965,3059,5,,1513,1035,573,20,573,2023-07-04 12:20:00,,2023-07-04 12:40:00,,,,330,,,1,18688882211,巩瑞烨
2966,3788,2,,1481,1003,233,8,233,2023-02-18 20:59:00,,2023-02-18 21:14:00,,,,330,,,1,18688882940,聂靓颖
2967,1081,3,,1502,1005,683,13,683,2023-02-25 18:21:00,,2023-02-25 18:32:00,,,,330,,,1,18688880103,张宝
2968,3051,2,,1481,1003,434,7,434,2023-06-06 13:46:00,,2023-06-06 13:54:00,,,,330,,,1,18688882203,贺宇楦
2969,2147,9,,1498,1019,1199,42,1199,2023-03-29 18:02:00,,2023-03-29 18:08:00,,,,330,,,1,18688881299,萧郁丁
2970,2258,4,,1512,1005,675,15,675,2023-03-21 19:17:00,,2023-03-21 19:29:00,,,,330,,,1,18688881410,章珂铭
2971,1461,7,,1508,1039,1321,32,1321,2023-07-15 12:43:00,,2023-07-15 12:50:00,,,,330,,,1,18688880660,牛红红
2972,3381,5,,1514,1007,868,24,868,2023-06-17 11:41:00,,2023-06-17 11:54:00,,,,330,,,1,18688882533,白永兵
2973,1081,8,,1518,1013,1073,34,1073,2023-07-08 12:22:00,,2023-07-08 12:37:00,,,,330,,,1,18688880103,张宝
2974,2568,7,,1517,1011,1462,31,1462,2023-07-15 12:03:00,,2023-07-15 12:22:00,,,,330,,,1,18688881720,彭昊然
2975,3825,2,,1480,1001,346,7,346,2023-03-14 19:50:00,,2023-03-14 20:04:00,,,,330,,,1,18688882977,权Z雯
2976,1412,3,,1500,1023,290,13,290,2023-07-29 11:09:00,,2023-07-29 11:27:00,,,,330,,,1,18688880611,卓军晓
2977,2478,7,,1491,1038,1493,31,1493,2023-06-25 11:18:00,,2023-06-25 11:28:00,,,,330,,,1,18688881630,花小涵
2978,3292,2,,1481,1003,233,8,233,2023-05-27 19:25:00,,2023-05-27 19:44:00,,,,330,,,1,18688882444,秦井保
2979,1094,7,,1492,1011,1528,34,1528,2023-04-28 19:27:00,,2023-04-28 19:33:00,,,,330,,,1,18688880207,李小东
2980,3209,5,,1513,1024,598,24,598,2023-04-03 18:01:00,,2023-04-03 18:18:00,,,,330,,,1,18688882361,利炫锐
2981,2365,8,,1490,1029,1143,34,1143,2023-05-20 18:12:00,,2023-05-20 18:30:00,,,,330,,,1,18688881517,倪致成
2982,2886,4,,1485,1021,604,18,604,2023-02-14 20:03:00,,2023-02-14 20:18:00,,,,330,,,1,18688882038,公建安
2983,3430,9,,1495,1030,1473,39,1473,2023-07-09 12:53:00,,2023-07-09 13:12:00,,,,330,,,1,18688882582,柴承德
2984,3331,5,,1515,1025,468,23,468,2023-05-08 20:48:00,,2023-05-08 21:01:00,,,,330,,,1,18688882483,涂耀瑜
2985,1902,2,,1480,1003,345,9,345,2023-07-23 13:45:00,,2023-07-23 14:00:00,,,,330,,,1,18688881054,阎绍钧
2986,1078,9,,1509,1018,1071,41,1071,2023-04-20 19:41:00,,2023-04-20 19:48:00,,,,330,,,1,18688880102,律波
2987,1101,10,,1519,1017,1632,41,1632,2023-03-06 20:49:00,,2023-03-06 20:57:00,,,,330,,,1,18688880309,高霖
2988,1832,8,,1517,1039,1448,42,1448,2023-05-29 18:41:00,,2023-05-29 18:53:00,,,,330,,,1,18688880984,邓琳霖
2989,2116,8,,1508,1011,1648,42,1648,2023-05-30 19:51:00,,2023-05-30 19:56:00,,,,330,,,1,18688881268,娄城岩
2990,2916,3,,1502,1031,370,11,370,2023-03-07 20:23:00,,2023-03-07 20:40:00,,,,330,,,1,18688882068,宁关淇
2991,3479,6,,1486,1008,840,23,840,2023-05-23 20:45:00,,2023-05-23 20:54:00,,,,330,,,1,18688882631,宋婧涵
2992,3708,8,,1490,1013,1240,39,1240,2023-06-29 12:58:00,,2023-06-29 13:09:00,,,,330,,,1,18688882860,孔德ü
2993,3554,6,,1513,1009,746,23,746,2023-03-19 21:24:00,,2023-03-19 21:31:00,,,,330,,,1,18688882706,裴豪俊
2994,3570,3,,1485,1031,298,10,298,2023-06-03 12:18:00,,2023-06-03 12:28:00,,,,330,,,1,18688882722,封相
2995,2010,3,,1500,1006,276,14,276,2023-02-19 17:46:00,,2023-02-19 17:52:00,,,,330,,,1,18688881162,靳妙微
2996,2936,10,,1519,1019,1320,49,1320,2023-07-10 12:36:00,,2023-07-10 12:54:00,,,,330,,,1,18688882088,从轩朴
2997,1847,6,,1503,1008,829,27,829,2023-04-18 18:12:00,,2023-04-18 18:23:00,,,,330,,,1,18688880999,乔祥源
2998,2642,9,,1496,1017,1336,46,1336,2023-07-03 12:22:00,,2023-07-03 12:34:00,,,,330,,,1,18688881794,刘彦丞
2999,1362,4,,1502,1004,590,12,590,2023-03-21 18:28:00,,2023-03-21 18:36:00,,,,330,,,1,18688880561,易柯轩
3000,2422,6,,1487,1008,799,23,799,2023-01-21 18:40:00,,2023-01-21 18:48:00,,,,330,,,1,18688881574,廉菁境
3001,3714,6,,1505,1008,704,28,704,2023-03-07 19:52:00,,2023-03-07 20:08:00,,,,330,,,1,18688882866,常志琪
3002,1344,5,,1514,1010,880,21,880,2023-03-29 19:06:00,,2023-03-29 19:13:00,,,,330,,,1,18688880543,蔺亚含
3003,3688,6,,1503,1026,1080,30,1080,2023-03-17 21:34:00,,2023-03-17 21:49:00,,,,330,,,1,18688882840,甄瀛
3004,2053,3,,1512,1023,268,11,268,2023-05-19 18:34:00,,2023-05-19 18:46:00,,,,330,,,1,18688881205,屈玉良
3005,1722,2,,1482,1003,287,7,287,2023-02-27 17:28:00,,2023-02-27 17:35:00,,,,330,,,1,18688880271,张旭江
3006,3731,9,,1496,1030,1103,42,1103,2023-02-25 17:53:00,,2023-02-25 18:03:00,,,,330,,,1,18688882883,查开元
3007,3760,4,,1500,1023,567,12,567,2023-05-30 17:36:00,,2023-05-30 17:55:00,,,,330,,,1,18688882912,苗书香
3008,1510,6,,1488,1009,507,27,507,2023-05-10 19:55:00,,2023-05-10 20:05:00,,,,330,,,1,18688880709,魏煊夕
3009,3022,6,,1513,1025,499,28,499,2023-05-16 19:49:00,,2023-05-16 19:55:00,,,,330,,,1,18688882174,盛明杰
3010,2157,9,,1496,1019,1418,38,1418,2023-04-26 21:03:00,,2023-04-26 21:22:00,,,,330,,,1,18688881309,马文波
3011,2066,4,,1511,1031,599,16,599,2023-04-17 19:15:00,,2023-04-17 19:34:00,,,,330,,,1,18688881218,石嫦曦
3012,1350,6,,1486,1009,1017,28,1017,2023-01-21 12:45:00,,2023-01-21 13:04:00,,,,330,,,1,18688880549,蔺家春
3013,2297,7,,1506,1014,1186,31,1186,2023-03-05 17:01:00,,2023-03-05 17:17:00,,,,330,,,1,18688881449,宁振旭
3014,2030,7,,1492,1028,1076,29,1076,2023-04-10 17:25:00,,2023-04-10 17:37:00,,,,330,,,1,18688881182,郑露露
3015,3762,9,,1498,1017,1355,43,1355,2023-01-18 12:54:00,,2023-01-18 13:14:00,,,,330,,,1,18688882914,许智蕴
3016,2238,2,,1481,1002,298,7,298,2023-02-16 20:50:00,,2023-02-16 21:05:00,,,,330,,,1,18688881390,禹嘉懿
3017,2641,6,,1505,1025,733,24,733,2023-02-20 19:58:00,,2023-02-20 20:07:00,,,,330,,,1,18688881793,郑莉柯
3018,3657,6,,1488,1024,537,30,537,2023-05-21 20:06:00,,2023-05-21 20:14:00,,,,330,,,1,18688882809,汪洄显
3019,3430,4,,1501,1004,656,15,656,2023-06-30 12:28:00,,2023-06-30 12:42:00,,,,330,,,1,18688882582,柴承德
3020,1131,2,,1481,1003,343,7,343,2023-02-11 19:00:00,,2023-02-11 19:13:00,,,,330,,,1,18688880319,夏晴
3021,2466,7,,1493,1038,1105,35,1105,2023-01-06 12:46:00,,2023-01-06 13:05:00,,,,330,,,1,18688881618,卢键华
3022,2466,10,,1496,1020,1696,42,1696,2023-06-08 12:28:00,,2023-06-08 12:37:00,,,,330,,,1,18688881618,卢键华
3023,3532,7,,1516,1038,781,36,781,2023-03-19 17:10:00,,2023-03-19 17:26:00,,,,330,,,1,18688882684,甘杰
3024,2853,8,,1516,1027,1644,35,1644,2023-02-02 19:43:00,,2023-02-02 19:57:00,,,,330,,,1,18688882005,施景涛
3025,3474,3,,1512,1004,611,13,611,2023-02-25 17:52:00,,2023-02-25 18:06:00,,,,330,,,1,18688882626,白剑涛
3026,1326,9,,1509,1018,929,39,929,2023-05-23 18:11:00,,2023-05-23 18:26:00,,,,330,,,1,18688880525,卫学林
3027,3796,9,,1496,1018,961,44,961,2023-05-28 21:10:00,,2023-05-28 21:24:00,,,,330,,,1,18688882948,边屹阳
3028,3140,6,,1513,1026,753,25,753,2023-01-09 12:09:00,,2023-01-09 12:24:00,,,,330,,,1,18688882292,熊覃婷
3029,2147,4,,1483,1032,662,17,662,2023-02-14 18:24:00,,2023-02-14 18:39:00,,,,330,,,1,18688881299,萧郁丁
3030,3835,6,,1514,1036,855,29,855,2023-02-12 18:26:00,,2023-02-12 18:38:00,,,,330,,,1,18688882987,白子晨
3031,1692,8,,1518,1013,1417,42,1417,2023-01-19 13:11:00,,2023-01-19 13:16:00,,,,330,,,1,18688880191,王浩晨
3032,2613,6,,1505,1009,668,27,668,2023-07-09 11:10:00,,2023-07-09 11:15:00,,,,330,,,1,18688881765,戚惠朵
3033,2337,6,,1503,1024,576,27,576,2023-01-08 11:25:00,,2023-01-08 11:32:00,,,,330,,,1,18688881489,孙希娜
3034,3708,10,,1498,1020,1715,48,1715,2023-03-31 18:20:00,,2023-03-31 18:34:00,,,,330,,,1,18688882860,孔德ü
3035,2581,6,,1488,1034,465,29,465,2023-03-09 20:12:00,,2023-03-09 20:19:00,,,,330,,,1,18688881733,俞永贵
3036,2025,2,,1481,1001,236,8,236,2023-04-11 20:24:00,,2023-04-11 20:33:00,,,,330,,,1,18688881177,赵锡山
3037,2283,4,,1485,1006,721,17,721,2023-05-02 19:35:00,,2023-05-02 19:43:00,,,,330,,,1,18688881435,和雅微
3038,2089,3,,1512,1021,512,13,512,2023-05-07 18:33:00,,2023-05-07 18:39:00,,,,330,,,1,18688881241,申英昊
3039,2074,2,,1482,1001,423,7,423,2023-03-25 20:06:00,,2023-03-25 20:17:00,,,,330,,,1,18688881226,毛以忻
3040,3089,4,,1511,1005,727,19,727,2023-04-13 18:08:00,,2023-04-13 18:22:00,,,,330,,,1,18688882241,闫怀柔
3041,1124,5,,1488,1026,618,20,618,2023-05-26 20:22:00,,2023-05-26 20:28:00,,,,330,,,1,18688880217,周钰彤
3042,3782,6,,1489,1008,959,30,959,2023-03-05 17:51:00,,2023-03-05 18:03:00,,,,330,,,1,18688882934,谢悠
3043,2313,7,,1494,1038,1416,33,1416,2023-03-21 18:35:00,,2023-03-21 18:53:00,,,,330,,,1,18688881465,谭学生
3044,1510,9,,1497,1017,1189,45,1189,2023-01-15 12:20:00,,2023-01-15 12:26:00,,,,330,,,1,18688880709,魏煊夕
3045,2657,8,,1491,1014,1464,42,1464,2023-02-04 19:03:00,,2023-02-04 19:19:00,,,,330,,,1,18688881809,吕星驰
3046,3098,9,,1498,1040,1161,41,1161,2023-04-12 20:13:00,,2023-04-12 20:22:00,,,,330,,,1,18688882250,周雨嘉
3047,3617,10,,1495,1040,1257,41,1257,2023-04-13 18:29:00,,2023-04-13 18:43:00,,,,330,,,1,18688882769,郁嘉泽
3048,3613,5,,1486,1025,401,21,401,2023-01-13 12:08:00,,2023-01-13 12:22:00,,,,330,,,1,18688882765,莫文涛
3049,1314,4,,1483,1022,415,18,415,2023-05-23 19:04:00,,2023-05-23 19:10:00,,,,330,,,1,18688880513,丰佳彤
3050,1851,7,,1493,1029,1461,35,1461,2023-04-13 20:17:00,,2023-04-13 20:36:00,,,,330,,,1,18688881003,童磊
3051,2455,6,,1514,1034,1009,27,1009,2023-03-09 19:07:00,,2023-03-09 19:24:00,,,,330,,,1,18688881607,裘宝国
3052,2680,4,,1483,1032,551,12,551,2023-03-07 20:30:00,,2023-03-07 20:43:00,,,,330,,,1,18688881832,沈国蒙
3053,1728,6,,1504,1009,883,26,883,2023-01-24 12:52:00,,2023-01-24 13:11:00,,,,330,,,1,18688880277,孙相龙
3054,3507,6,,1503,1035,965,24,965,2023-05-17 17:43:00,,2023-05-17 17:57:00,,,,330,,,1,18688882659,方镡谊
3055,2480,10,,1498,1030,1461,48,1461,2023-05-23 18:17:00,,2023-05-23 18:31:00,,,,330,,,1,18688881632,翟雨玫
3056,3835,8,,1491,1038,1287,39,1287,2023-06-09 12:45:00,,2023-06-09 12:50:00,,,,330,,,1,18688882987,白子晨
3057,3125,3,,1511,1032,571,13,571,2023-01-02 12:51:00,,2023-01-02 13:05:00,,,,330,,,1,18688882277,成重故
3058,3821,7,,1507,1038,962,35,962,2023-01-24 19:49:00,,2023-01-24 20:05:00,,,,330,,,1,18688882973,宫太郎
3059,2797,3,,1485,1004,309,14,309,2023-07-12 12:19:00,,2023-07-12 12:32:00,,,,330,,,1,18688881949,关狄梨
3060,3244,3,,1501,1033,663,11,663,2023-05-19 17:46:00,,2023-05-19 18:05:00,,,,330,,,1,18688882396,邵逸晗
3061,2064,5,,1486,1007,638,25,638,2023-05-17 20:03:00,,2023-05-17 20:17:00,,,,330,,,1,18688881216,陶云初
3062,3196,7,,1494,1013,1473,33,1473,2023-02-23 18:51:00,,2023-02-23 19:09:00,,,,330,,,1,18688882348,姚叶彤
3063,3607,8,,1494,1015,1601,40,1601,2023-01-30 11:08:00,,2023-01-30 11:22:00,,,,330,,,1,18688882759,樊佳义
3064,3225,8,,1490,1014,1364,37,1364,2023-07-26 13:21:00,,2023-07-26 13:31:00,,,,330,,,1,18688882377,文昕雨
3065,2147,7,,1516,1014,1291,29,1291,2023-06-26 11:42:00,,2023-06-26 11:47:00,,,,330,,,1,18688881299,萧郁丁
3066,2305,3,,1483,1033,279,14,279,2023-05-17 21:21:00,,2023-05-17 21:39:00,,,,330,,,1,18688881457,梁吻烨
3067,3568,2,,1482,1003,371,8,371,2023-04-22 19:10:00,,2023-04-22 19:25:00,,,,330,,,1,18688882720,殷滢
3068,3121,7,,1516,1038,928,29,928,2023-03-11 20:24:00,,2023-03-11 20:41:00,,,,330,,,1,18688882273,柯雨琦
3069,1744,4,,1501,1023,505,14,505,2023-03-17 18:54:00,,2023-03-17 19:02:00,,,,330,,,1,18688880293,毛好
3070,1251,8,,1508,1037,966,35,966,2023-04-07 20:50:00,,2023-04-07 21:08:00,,,,330,,,1,18688880449,张雅菲
3071,1094,4,,1510,1005,574,17,574,2023-07-05 12:50:00,,2023-07-05 13:09:00,,,,330,,,1,18688880207,李小东
3072,3581,8,,1506,1011,1460,37,1460,2023-01-12 12:19:00,,2023-01-12 12:31:00,,,,330,,,1,18688882733,谷宥贤
3073,2291,3,,1512,1031,454,13,454,2023-04-18 18:29:00,,2023-04-18 18:37:00,,,,330,,,1,18688881443,银美臻
3074,2959,4,,1500,1004,729,13,729,2023-02-21 19:37:00,,2023-02-21 19:50:00,,,,330,,,1,18688882111,廖镜辉
3075,2292,10,,1509,1019,1391,41,1391,2023-01-16 12:18:00,,2023-01-16 12:23:00,,,,330,,,1,18688881444,佟中华
3076,2243,8,,1518,1011,1596,37,1596,2023-06-24 13:20:00,,2023-06-24 13:31:00,,,,330,,,1,18688881395,史玉琴
3077,3200,3,,1501,1033,512,12,512,2023-01-04 12:46:00,,2023-01-04 13:00:00,,,,330,,,1,18688882352,刘铭驭
3078,1022,9,,1499,1040,1357,43,1357,2023-01-15 20:37:00,,2023-01-15 20:44:00,,,,330,,,1,18688880041,叶涛诚
3079,1630,2,,1482,1001,366,6,366,2023-06-01 12:22:00,,2023-06-01 12:35:00,,,,330,,,1,18688880829,杜伟豪
3080,1771,2,,1480,1002,341,9,341,2023-07-27 13:41:00,,2023-07-27 13:54:00,,,,330,,,1,18688880923,栾河浆
3081,2741,4,,1501,1006,348,12,348,2023-06-28 12:20:00,,2023-06-28 12:30:00,,,,330,,,1,18688881893,姬灵葱
3082,3225,10,,1495,1017,1843,43,1843,2023-06-05 12:23:00,,2023-06-05 12:39:00,,,,330,,,1,18688882377,文昕雨
3083,2386,8,,1490,1027,1580,41,1580,2023-03-13 18:31:00,,2023-03-13 18:40:00,,,,330,,,1,18688881538,杜韪诚
3084,3774,8,,1506,1039,977,39,977,2023-04-17 21:05:00,,2023-04-17 21:15:00,,,,330,,,1,18688882926,罗博涛
3085,2959,10,,1497,1020,1630,46,1630,2023-07-27 12:34:00,,2023-07-27 12:54:00,,,,330,,,1,18688882111,廖镜辉
3086,2973,2,,1481,1002,309,7,309,2023-04-28 19:20:00,,2023-04-28 19:38:00,,,,330,,,1,18688882125,鲁茗轩
3087,1427,2,,1480,1003,239,9,239,2023-02-15 17:33:00,,2023-02-15 17:46:00,,,,330,,,1,18688880626,牛孙
3088,1420,3,,1485,1031,583,10,583,2023-03-13 18:55:00,,2023-03-13 19:09:00,,,,330,,,1,18688880619,尹俊楠
3089,2814,10,,1496,1019,1187,46,1187,2023-04-07 18:18:00,,2023-04-07 18:32:00,,,,330,,,1,18688881966,段新颖
3090,2120,8,,1518,1027,1639,40,1639,2023-04-12 19:46:00,,2023-04-12 20:01:00,,,,330,,,1,18688881272,吉子D
3091,3430,10,,1495,1017,1665,45,1665,2023-05-11 17:55:00,,2023-05-11 18:13:00,,,,330,,,1,18688882582,柴承德
3092,3225,10,,1495,1018,1375,49,1375,2023-06-12 12:27:00,,2023-06-12 12:38:00,,,,330,,,1,18688882377,文昕雨
3093,1032,4,,1483,1022,674,13,674,2023-01-05 13:55:00,,2023-01-05 14:09:00,,,,330,,,1,18688880051,陶昕蕊
3094,1622,6,,1504,1036,515,28,515,2023-07-29 12:38:00,,2023-07-29 12:51:00,,,,330,,,1,18688880821,杜桂炎
3095,3138,5,,1505,1008,431,23,431,2023-01-23 12:27:00,,2023-01-23 12:35:00,,,,330,,,1,18688882290,刘逸林
3096,1869,9,,1497,1016,944,43,944,2023-06-03 13:19:00,,2023-06-03 13:38:00,,,,330,,,1,18688881021,滕洛辰
3097,2459,10,,1497,1030,1214,46,1214,2023-03-10 19:24:00,,2023-03-10 19:34:00,,,,330,,,1,18688881611,钮洪材
3098,1758,2,,1482,1001,334,8,334,2023-02-03 20:17:00,,2023-02-03 20:23:00,,,,330,,,1,18688880910,周宗保
3099,2598,4,,1510,1022,814,17,814,2023-05-22 17:31:00,,2023-05-22 17:49:00,,,,330,,,1,18688881750,史浩岚
3100,1851,4,,1484,1005,646,15,646,2023-06-27 12:05:00,,2023-06-27 12:22:00,,,,330,,,1,18688881003,童磊
3101,3115,7,,1517,1015,842,30,842,2023-05-08 20:14:00,,2023-05-08 20:23:00,,,,330,,,1,18688882267,边艺澄
3102,3296,7,,1516,1028,927,33,927,2023-06-09 12:42:00,,2023-06-09 12:51:00,,,,330,,,1,18688882448,缪茂胜
3103,1250,6,,1513,1010,872,22,872,2023-05-26 17:04:00,,2023-05-26 17:09:00,,,,330,,,1,18688880448,赵继涵
3104,1761,6,,1487,1009,1127,25,1127,2023-06-23 12:01:00,,2023-06-23 12:10:00,,,,330,,,1,18688880913,李瑾怡
3105,1645,2,,1482,1002,256,6,256,2023-07-16 12:37:00,,2023-07-16 12:44:00,,,,330,,,1,18688880844,杜雨玲
3106,1759,2,,1480,1002,328,8,328,2023-03-20 20:08:00,,2023-03-20 20:13:00,,,,330,,,1,18688880911,傅子雯
3107,3690,5,,1486,1010,584,16,584,2023-06-06 12:17:00,,2023-06-06 12:23:00,,,,330,,,1,18688882842,段故收
3108,1610,6,,1514,1034,639,28,639,2023-06-26 12:13:00,,2023-06-26 12:20:00,,,,330,,,1,18688880809,柴观骁
3109,3824,2,,1480,1003,355,7,355,2023-05-15 21:50:00,,2023-05-15 21:55:00,,,,330,,,1,18688882976,纪语乐
3110,3523,4,,1483,1005,472,16,472,2023-06-15 13:58:00,,2023-06-15 14:07:00,,,,330,,,1,18688882675,邢厚臣
3111,1985,6,,1489,1010,1175,23,1175,2023-05-18 19:07:00,,2023-05-18 19:17:00,,,,330,,,1,18688881137,鱼书瀚
3112,1771,2,,1481,1002,450,9,450,2023-06-30 12:54:00,,2023-06-30 13:04:00,,,,330,,,1,18688880923,栾河浆
3113,3462,7,,1493,1038,1230,36,1230,2023-02-25 18:18:00,,2023-02-25 18:38:00,,,,330,,,1,18688882614,谷治谘
3114,3320,8,,1506,1015,1508,34,1508,2023-04-19 18:17:00,,2023-04-19 18:23:00,,,,330,,,1,18688882472,龙光华
3115,1510,8,,1490,1013,1124,39,1124,2023-05-10 19:33:00,,2023-05-10 19:44:00,,,,330,,,1,18688882941,纪宏瑞
3116,3090,9,,1495,1040,1462,44,1462,2023-06-29 12:08:00,,2023-06-29 12:19:00,,,,330,,,1,18688882242,郭欣
3117,1774,7,,1507,1027,1481,29,1481,2023-03-08 17:07:00,,2023-03-08 17:22:00,,,,330,,,1,18688880926,柳汝嫣
3118,1368,10,,1519,1017,1287,49,1287,2023-05-29 20:53:00,,2023-05-29 21:10:00,,,,330,,,1,18688880567,焦佳咏
3119,3456,5,,1514,1007,556,18,556,2023-04-13 20:36:00,,2023-04-13 20:45:00,,,,330,,,1,18688882608,汲x蔚
3120,2872,8,,1494,1037,1636,34,1636,2023-05-19 20:34:00,,2023-05-19 20:52:00,,,,330,,,1,18688882024,姚寻尹
3121,2893,4,,1511,1021,458,17,458,2023-05-17 21:28:00,,2023-05-17 21:35:00,,,,330,,,1,18688882045,覃帆
3122,1444,6,,1486,1009,772,25,772,2023-07-21 13:22:00,,2023-07-21 13:34:00,,,,330,,,1,18688880643,苗元灏
3123,2074,3,,1485,1032,640,11,640,2023-03-03 18:18:00,,2023-03-03 18:36:00,,,,330,,,1,18688881226,毛以忻
3124,1155,7,,1490,1015,894,31,894,2023-06-19 12:30:00,,2023-06-19 12:37:00,,,,330,,,1,18688880327,习一冰
3125,2937,9,,1519,1019,1488,40,1488,2023-02-06 20:27:00,,2023-02-06 20:35:00,,,,330,,,1,18688882089,权新普
3126,3278,4,,1502,1031,471,14,471,2023-02-06 20:54:00,,2023-02-06 21:12:00,,,,330,,,1,18688882430,庞强华
3127,3430,3,,1501,1005,681,13,681,2023-01-07 12:50:00,,2023-01-07 13:02:00,,,,330,,,1,18688882582,柴承德
3128,3093,7,,1507,1029,823,37,823,2023-04-06 18:44:00,,2023-04-06 18:58:00,,,,330,,,1,18688882245,钮继甫
3129,2537,3,,1500,1023,352,14,352,2023-04-07 21:26:00,,2023-04-07 21:34:00,,,,330,,,1,18688881689,江申
3130,3202,6,,1515,1010,777,29,777,2023-02-18 18:22:00,,2023-02-18 18:31:00,,,,330,,,1,18688882354,宓懋源
3131,2278,6,,1504,1009,818,22,818,2023-03-24 19:13:00,,2023-03-24 19:30:00,,,,330,,,1,18688881430,焦玉涵
3132,3244,9,,1519,1019,978,40,978,2023-06-16 11:35:00,,2023-06-16 11:51:00,,,,330,,,1,18688882396,邵逸晗
3133,3020,8,,1491,1012,1602,42,1602,2023-02-17 19:28:00,,2023-02-17 19:43:00,,,,330,,,1,18688882172,占志松
3134,3430,9,,1498,1018,1077,42,1077,2023-04-06 17:44:00,,2023-04-06 18:02:00,,,,330,,,1,18688882582,柴承德
3135,1855,8,,1518,1015,1513,39,1513,2023-07-13 12:45:00,,2023-07-13 12:59:00,,,,330,,,1,18688881007,劳鹏阁
3136,3274,4,,1501,1006,576,16,576,2023-06-24 12:47:00,,2023-06-24 13:05:00,,,,330,,,1,18688882426,裘桂芹
3137,3074,7,,1494,1013,1058,37,1058,2023-01-09 11:29:00,,2023-01-09 11:46:00,,,,330,,,1,18688882226,哈信学
3138,1931,2,,1482,1002,418,7,418,2023-01-19 12:06:00,,2023-01-19 12:20:00,,,,330,,,1,18688881083,姚梓腾
3139,1907,10,,1519,1020,1482,49,1482,2023-05-20 19:04:00,,2023-05-20 19:12:00,,,,330,,,1,18688881059,倪锐
3140,2639,7,,1517,1013,948,30,948,2023-05-03 19:03:00,,2023-05-03 19:13:00,,,,330,,,1,18688881791,曾子谦
3141,2643,2,,1482,1003,368,8,368,2023-02-21 20:55:00,,2023-02-21 21:05:00,,,,330,,,1,18688881795,卢诗仪
3142,2781,10,,1519,1016,1633,47,1633,2023-05-31 20:49:00,,2023-05-31 21:02:00,,,,330,,,1,18688881933,余绍勇
3143,2081,4,,1510,1032,749,19,749,2023-07-19 13:34:00,,2023-07-19 13:53:00,,,,330,,,1,18688881233,刁立丰
3144,3777,7,,1517,1015,1229,37,1229,2023-04-12 21:13:00,,2023-04-12 21:27:00,,,,330,,,1,18688882929,柳迭桐
3145,3273,9,,1499,1016,1516,43,1516,2023-07-26 12:50:00,,2023-07-26 12:56:00,,,,330,,,1,18688882425,章颢硕
3146,1131,3,,1511,1021,681,12,681,2023-01-28 18:34:00,,2023-01-28 18:52:00,,,,330,,,1,18688880319,夏晴
3147,3393,10,,1497,1018,1693,46,1693,2023-01-08 12:26:00,,2023-01-08 12:38:00,,,,330,,,1,18688882545,赵水淼
3148,1372,9,,1497,1030,1127,44,1127,2023-02-06 20:32:00,,2023-02-06 20:43:00,,,,330,,,1,18688880571,易坝茕
3149,2074,7,,1494,1015,1363,30,1363,2023-03-01 21:25:00,,2023-03-01 21:41:00,,,,330,,,1,18688881226,毛以忻
3150,2380,8,,1517,1015,1584,41,1584,2023-06-03 11:05:00,,2023-06-03 11:11:00,,,,330,,,1,18688881532,金喜爱
3151,2488,5,,1504,1009,793,24,793,2023-06-24 11:11:00,,2023-06-24 11:18:00,,,,330,,,1,18688881640,仲俊秋
