USER_ID,MYID,ACCOUNT,NAME,ORGANIZE_ID,ORGANIZE_NAME,DUTY_ID,TITLE_ID,PASSWORD,EMAIL,LANG,THEME,FIRST_VISIT,PREVIOUS_VISIT,LAST_VISITS,LOGIN_COUNT,ISEMPLOYEE,STATUS,IP,DESCRIPTION,QUESTION_ID,ANSWER,ISONLINE,CREATED,LASTMOD,CREATER,MODIFYER,TEL,STUNO,QQ,WEIXIN,SEX,POO,ADDRESS,AGE,TYPE
1995,,姬卢欣,a1023,330,统计17级,,,202cb962ac59075b964b07152d234b447,,,,,,,,,,,,,,,2022-01-14 17:48:00,,1070.0,,18688881147,2018046,,,女,浙江绍兴,广州,38,准流失
2477,,姬忠祝,a1505,330,统计17级,,,202cb962ac59075b964b07152d234b929,,,,,,,,,,,,,,,2022-08-14 12:09:00,,1070.0,,18688881629,2018528,,,男,广东梅州,东莞,51,非流失
3354,,嵇小兰,a2382,330,统计17级,,,202cb962ac59075b964b07152d234b1806,,,,,,,,,,,,,,,2022-07-30 12:07:00,,1070.0,,18688882506,2019405,,,女,广西柳州,佛山,60,非流失
1908,,嵇啸峰,a936,330,统计17级,,,202cb962ac59075b964b07152d234b360,,,,,,,,,,,,,,,2021-10-03 18:15:00,,1070.0,,18688881060,2017959,,,男,广东潮汕,广州,34,准流失
3764,,嵇英宾,a2792,330,统计17级,,,202cb962ac59075b964b07152d234b2216,,,,,,,,,,,,,,,2021-01-31 18:41:00,,1070.0,,18688882916,2019815,,,女,广西贺州,广州,36,准流失
2246,,及岱贤,a1274,330,统计17级,,,202cb962ac59075b964b07152d234b698,,,,,,,,,,,,,,,2022-05-12 11:21:00,,1070.0,,18688881398,2018297,,,女,广东梅州,广州,24,非流失
3604,,吉恩泽,a2632,330,统计17级,,,202cb962ac59075b964b07152d234b2056,,,,,,,,,,,,,,,2021-11-07 19:11:00,,1070.0,,18688882756,2019655,,,女,湖北荆门,广州,31,非流失
1324,,吉后洋,a453,330,统计17级,,,202cb962ac59075b964b07152d234b194,,,,,,,,,,,,,,,2022-12-21 11:27:00,,,,18688880523,2017453,,,男,天津,广州,21,准流失
3501,,吉弈辉,a2529,330,统计17级,,,202cb962ac59075b964b07152d234b1953,,,,,,,,,,,,,,,2022-10-12 11:11:00,,1070.0,,18688882653,2019552,,,女,广东湛江,广州,44,准流失
1318,,吉瑜林,a447,330,统计17级,,,202cb962ac59075b964b07152d234b188,,,,,,,,,,,,,,,2021-02-23 18:21:00,,,,18688880517,2017447,,,女,广东广州,佛山,37,非流失
1317,,吉子骀,a446,330,统计17级,,,202cb962ac59075b964b07152d234b187,,,,,,,,,,,,,,,2022-09-15 11:58:00,,,,18688880516,2017446,,,女,河南郑州,广州,30,已流失
2120,,吉子旸,a1148,330,统计17级,,,202cb962ac59075b964b07152d234b572,,,,,,,,,,,,,,,2022-05-23 11:14:00,,1070.0,,18688881272,2018171,,,女,广西贺州,广州,49,准流失
3148,,汲沧翔,a2176,330,统计17级,,,202cb962ac59075b964b07152d234b1600,,,,,,,,,,,,,,,2021-10-02 12:48:00,,1070.0,,18688882300,2019199,,,男,广东惠州,广州,34,已流失
1864,,汲亚贺,a892,330,统计17级,,,202cb962ac59075b964b07152d234b316,,,,,,,,,,,,,,,2022-04-16 12:50:00,,1070.0,,18688881016,2017915,,,男,广东梅州,佛山,59,已流失
3456,,汲儀蔚,a2484,330,统计17级,,,202cb962ac59075b964b07152d234b1908,,,,,,,,,,,,,,,2021-05-10 19:02:00,,1070.0,,18688882608,2019507,,,女,山东淄博,广州,35,非流失
2607,,纪辰璁,a1635,330,统计17级,,,202cb962ac59075b964b07152d234b1059,,,,,,,,,,,,,,,2021-03-01 13:58:00,,1070.0,,18688881759,2018658,,,女,广西防城港,佛山,56,准流失
2531,,纪大静,a1559,330,统计17级,,,202cb962ac59075b964b07152d234b983,,,,,,,,,,,,,,,2022-01-02 19:56:00,,1070.0,,18688881683,2018582,,,女,广东茂名,广州,24,准流失
3789,,纪宏瑞,a2817,330,统计17级,,,202cb962ac59075b964b07152d234b2241,,,,,,,,,,,,,,,2022-11-18 18:34:00,,1070.0,,18688882941,2019840,,,男,广东潮汕,广州,30,非流失
3004,,纪斯千,a2032,330,统计17级,,,202cb962ac59075b964b07152d234b1456,,,,,,,,,,,,,,,2022-04-14 13:53:00,,1070.0,,18688882156,2019055,,,男,广东韶关,广州,46,准流失
3824,,纪语乐,a2852,330,统计17级,,,202cb962ac59075b964b07152d234b2276,,,,,,,,,,,,,,,2021-11-27 21:16:00,,1070.0,,18688882976,2019875,,,男,广东肇庆,广州,30,准流失
3155,,季旻曦,a2183,330,统计17级,,,202cb962ac59075b964b07152d234b1607,,,,,,,,,,,,,,,2022-11-15 19:59:00,,1070.0,,18688882307,2019206,,,女,湖南益阳,广州,21,已流失
1906,,季秋杨,a934,330,统计17级,,,202cb962ac59075b964b07152d234b358,,,,,,,,,,,,,,,2021-08-05 18:25:00,,1070.0,,18688881058,2017957,,,男,广东潮汕,广州,25,准流失
3249,,季哲哲,a2277,330,统计17级,,,202cb962ac59075b964b07152d234b1701,,,,,,,,,,,,,,,2021-05-02 12:11:00,,1070.0,,18688882401,2019300,,,女,湖北襄阳,广州,24,已流失
3706,,冀博伦,a2734,330,统计17级,,,202cb962ac59075b964b07152d234b2158,,,,,,,,,,,,,,,2022-02-10 18:49:00,,1070.0,,18688882858,2019757,,,男,广东惠州,广州,29,非流失
1972,,冀昌荣,a1000,330,统计17级,,,202cb962ac59075b964b07152d234b424,,,,,,,,,,,,,,,2022-03-15 17:35:00,,1070.0,,18688881124,2018023,,,男,广东佛山,广州,33,非流失
2270,,冀令存,a1298,330,统计17级,,,202cb962ac59075b964b07152d234b722,,,,,,,,,,,,,,,2022-06-02 18:36:00,,1070.0,,18688881422,2018321,,,男,广东深圳,广州,20,准流失
3240,,家琛岐,a2268,330,统计17级,,,202cb962ac59075b964b07152d234b1692,,,,,,,,,,,,,,,2021-03-10 13:57:00,,1070.0,,18688882392,2019291,,,女,吉林长春,佛山,56,非流失
3771,,家堂湘,a2799,330,统计17级,,,202cb962ac59075b964b07152d234b2223,,,,,,,,,,,,,,,2022-05-18 20:04:00,,1070.0,,18688882923,2019822,,,男,广东江门,广州,32,非流失
3666,,家扬珈,a2694,330,统计17级,,,202cb962ac59075b964b07152d234b2118,,,,,,,,,,,,,,,2022-06-20 20:40:00,,1070.0,,18688882818,2019717,,,女,广西梧州,广州,34,已流失
1914,,家咏通,a942,330,统计17级,,,202cb962ac59075b964b07152d234b366,,,,,,,,,,,,,,,2021-06-15 19:43:00,,1070.0,,18688881066,2017965,,,女,广西钦州,广州,28,非流失
3816,,贾德鹄,a2844,330,统计17级,,,202cb962ac59075b964b07152d234b2268,,,,,,,,,,,,,,,2021-02-07 19:05:00,,1070.0,,18688882968,2019867,,,女,广西贺州,广州,38,准流失
2135,,贾德沐,a1163,330,统计17级,,,202cb962ac59075b964b07152d234b587,,,,,,,,,,,,,,,2021-03-12 20:03:00,,1070.0,,18688881287,2018186,,,男,广东潮州,广州,36,准流失
2576,,贾德声,a1604,330,统计17级,,,202cb962ac59075b964b07152d234b1028,,,,,,,,,,,,,,,2021-05-15 19:16:00,,1070.0,,18688881728,2018627,,,男,广东韶关,广州,23,准流失
1919,,贾德笙,a947,330,统计17级,,,202cb962ac59075b964b07152d234b371,,,,,,,,,,,,,,,2022-10-12 17:01:00,,1070.0,,18688881071,2017970,,,男,广东深圳,广州,31,非流失
2674,,贾德坛,a1702,330,统计17级,,,202cb962ac59075b964b07152d234b1126,,,,,,,,,,,,,,,2022-12-06 12:51:00,,1070.0,,18688881826,2018725,,,男,广东潮汕,广州,47,已流失
1780,,贾洋洋,a808,330,统计17级,,,202cb962ac59075b964b07152d234b232,,,,,,,,,,,,,,,2022-11-30 17:26:00,,1070.0,,18688880932,2017831,,,女,广东潮州,广州,24,已流失
2495,,江昊泽,a1523,330,统计17级,,,202cb962ac59075b964b07152d234b947,,,,,,,,,,,,,,,2022-10-22 13:04:00,,1070.0,,18688881647,2018546,,,男,广东潮州,广州,30,已流失
2144,,江浩山,a1172,330,统计17级,,,202cb962ac59075b964b07152d234b596,,,,,,,,,,,,,,,2022-08-30 18:36:00,,1070.0,,18688881296,2018195,,,男,广东揭阳,广州,31,非流失
2537,,江申,a1565,330,统计17级,,,202cb962ac59075b964b07152d234b989,,,,,,,,,,,,,,,2021-10-05 19:16:00,,1070.0,,18688881689,2018588,,,女,湖南长沙,广州,36,准流失
2142,,江素姚,a1170,330,统计17级,,,202cb962ac59075b964b07152d234b594,,,,,,,,,,,,,,,2022-11-21 19:50:00,,1070.0,,18688881294,2018193,,,男,广东珠海,广州,40,准流失
2651,,江筱林,a1679,330,统计17级,,,202cb962ac59075b964b07152d234b1103,,,,,,,,,,,,,,,2021-08-21 18:51:00,,1070.0,,18688881803,2018702,,,男,广东江门,广州,29,准流失
1964,,江伊,a992,330,统计17级,,,202cb962ac59075b964b07152d234b416,,,,,,,,,,,,,,,2021-11-15 12:17:00,,1070.0,,18688881116,2018015,,,男,广东茂名,广州,36,准流失
2399,,江依朗,a1427,330,统计17级,,,202cb962ac59075b964b07152d234b851,,,,,,,,,,,,,,,2021-10-29 13:16:00,,1070.0,,18688881551,2018450,,,女,山东日照,广州,40,准流失
1754,,江长燊,a782,330,统计17级,,,202cb962ac59075b964b07152d234b206,,,,,,,,,,,,,,,2022-05-07 20:58:00,,1070.0,,18688880906,2017805,,,男,广东揭阳,广州,32,准流失
1769,,江智昊,a797,330,统计17级,,,202cb962ac59075b964b07152d234b221,,,,,,,,,,,,,,,2022-03-04 21:28:00,,1070.0,,18688880921,2017820,,,女,广东江门,广州,24,已流失
3103,,姜诚俊,a2131,330,统计17级,,,202cb962ac59075b964b07152d234b1555,,,,,,,,,,,,,,,2021-06-22 12:56:00,,1070.0,,18688882255,2019154,,,男,广东云浮,广州,28,非流失
3258,,姜海翔,a2286,330,统计17级,,,202cb962ac59075b964b07152d234b1710,,,,,,,,,,,,,,,2021-02-06 12:56:00,,1070.0,,18688882410,2019309,,,男,广东中山,广州,31,准流失
2228,,姜磊,a1256,330,统计17级,,,202cb962ac59075b964b07152d234b680,,,,,,,,,,,,,,,2022-03-09 17:26:00,,1070.0,,18688881380,2018279,,,男,广东广州,广州,28,准流失
3484,,姜萌萌,a2512,330,统计17级,,,202cb962ac59075b964b07152d234b1936,,,,,,,,,,,,,,,2021-04-06 20:44:00,,1070.0,,18688882636,2019535,,,男,广东深圳,广州,36,准流失
1071,,姜妮妮,a96,330,统计17级,,,202cb962ac59075b964b07152d234b103,,,,2021-05-11 21:52:00,,2023-08-31 12:19:00,,,,,,,,,2021-05-11 21:52:00,,1070.0,,18688880096,2017096,,,女,广东潮州,深圳,46,准流失
3638,,姜武,a2666,330,统计17级,,,202cb962ac59075b964b07152d234b2090,,,,,,,,,,,,,,,2021-09-25 18:42:00,,1070.0,,18688882790,2019689,,,男,广东湛江,广州,24,准流失
1946,,姜鑫禹,a974,330,统计17级,,,202cb962ac59075b964b07152d234b398,,,,,,,,,,,,,,,2021-09-05 13:01:00,,1070.0,,18688881098,2017997,,,男,广东揭阳,东莞,59,已流失
1070,,姜展浩,a95,330,统计17级,,,202cb962ac59075b964b07152d234b102,,,,2022-03-26 12:07:00,,,,,,,,,,,2022-03-26 12:07:00,,1070.0,,18688880095,2017095,,,男,湖南郴州,深圳,25,准流失
2570,,焦变涵,a1598,330,统计17级,,,202cb962ac59075b964b07152d234b1022,,,,,,,,,,,,,,,2022-03-01 19:40:00,,1070.0,,18688881722,2018621,,,女,广东汕头,广州,31,准流失
3504,,焦伯禹,a2532,330,统计17级,,,202cb962ac59075b964b07152d234b1956,,,,,,,,,,,,,,,2021-08-26 12:01:00,,1070.0,,18688882656,2019555,,,女,广西贵港,广州,50,已流失
1905,,焦瑰勤,a933,330,统计17级,,,202cb962ac59075b964b07152d234b357,,,,,,,,,,,,,,,2022-07-21 11:11:00,,1070.0,,18688881057,2017956,,,男,广东潮州,深圳,55,已流失
1368,,焦佳咏,a497,330,统计17级,,,202cb962ac59075b964b07152d234b238,,,,,,,,,,,,,,,2021-05-05 18:33:00,,,,18688880567,2017497,,,男,成都,广州,32,非流失
2623,,焦洁嫒,a1651,330,统计17级,,,202cb962ac59075b964b07152d234b1075,,,,,,,,,,,,,,,2021-12-16 20:30:00,,1070.0,,18688881775,2018674,,,女,广东韶关,广州,38,准流失
1367,,焦金旗,a496,330,统计17级,,,202cb962ac59075b964b07152d234b237,,,,,,,,,,,,,,,2021-08-12 21:18:00,,,,18688880566,2017496,,,女,河南郑州,佛山,28,准流失
2923,,焦静靓,a1951,330,统计17级,,,202cb962ac59075b964b07152d234b1375,,,,,,,,,,,,,,,2022-07-19 13:45:00,,1070.0,,18688882075,2018974,,,男,广东潮州,佛山,55,准流失
3233,,焦龙,a2261,330,统计17级,,,202cb962ac59075b964b07152d234b1685,,,,,,,,,,,,,,,2021-02-07 13:05:00,,1070.0,,18688882385,2019284,,,男,广东韶关,广州,33,准流失
2383,,焦名弘,a1411,330,统计17级,,,202cb962ac59075b964b07152d234b835,,,,,,,,,,,,,,,2021-05-11 13:32:00,,1070.0,,18688881535,2018434,,,男,广东潮州,广州,44,已流失
2758,,焦签骥,a1786,330,统计17级,,,202cb962ac59075b964b07152d234b1210,,,,,,,,,,,,,,,2022-06-20 20:29:00,,1070.0,,18688881910,2018809,,,男,广东汕尾,广州,40,准流失
2124,,焦瑭榕,a1152,330,统计17级,,,202cb962ac59075b964b07152d234b576,,,,,,,,,,,,,,,2022-02-21 13:35:00,,1070.0,,18688881276,2018175,,,女,广西贺州,广州,48,非流失
3276,,焦歆彤,a2304,330,统计17级,,,202cb962ac59075b964b07152d234b1728,,,,,,,,,,,,,,,2022-11-06 19:05:00,,1070.0,,18688882428,2019327,,,女,广东清远,广州,23,准流失
3433,,焦雄辉,a2461,330,统计17级,,,202cb962ac59075b964b07152d234b1885,,,,,,,,,,,,,,,2022-07-23 18:25:00,,1070.0,,18688882585,2019484,,,男,广东潮州,广州,28,非流失
3694,,焦雅彤,a2722,330,统计17级,,,202cb962ac59075b964b07152d234b2146,,,,,,,,,,,,,,,2021-04-25 20:15:00,,1070.0,,18688882846,2019745,,,男,广东清远,广州,27,已流失
2059,,焦衍陵,a1087,330,统计17级,,,202cb962ac59075b964b07152d234b511,,,,,,,,,,,,,,,2022-12-27 11:35:00,,1070.0,,18688881211,2018110,,,男,广东江门,广州,25,准流失
2278,,焦玉涵,a1306,330,统计17级,,,202cb962ac59075b964b07152d234b730,,,,,,,,,,,,,,,2021-06-14 19:05:00,,1070.0,,18688881430,2018329,,,女,河北唐山,广州,25,非流失
1369,,焦知豪,a498,330,统计17级,,,202cb962ac59075b964b07152d234b239,,,,,,,,,,,,,,,2022-05-18 11:08:00,,,,18688880568,2017498,,,男,江西九江,佛山,31,非流失
2123,,焦芷彤,a1151,330,统计17级,,,202cb962ac59075b964b07152d234b575,,,,,,,,,,,,,,,2022-01-02 21:50:00,,1070.0,,18688881275,2018174,,,女,安徽阜阳,广州,40,非流失
3713,,焦紫弱,a2741,330,统计17级,,,202cb962ac59075b964b07152d234b2165,,,,,,,,,,,,,,,2021-07-11 11:15:00,,1070.0,,18688882865,2019764,,,男,广东惠州,广州,43,准流失
3776,,解镔入,a2804,330,统计17级,,,202cb962ac59075b964b07152d234b2228,,,,,,,,,,,,,,,2022-06-08 19:31:00,,1070.0,,18688882928,2019827,,,男,广东东莞,广州,37,准流失
3318,,解泊军,a2346,330,统计17级,,,202cb962ac59075b964b07152d234b1770,,,,,,,,,,,,,,,2022-03-06 17:28:00,,1070.0,,18688882470,2019369,,,男,广东深圳,广州,28,准流失
2406,,解嘉颖,a1434,330,统计17级,,,202cb962ac59075b964b07152d234b858,,,,,,,,,,,,,,,2021-06-08 19:49:00,,1070.0,,18688881558,2018457,,,男,广东韶关,广州,28,非流失
3705,,解壤萧,a2733,330,统计17级,,,202cb962ac59075b964b07152d234b2157,,,,,,,,,,,,,,,2022-10-16 18:29:00,,1070.0,,18688882857,2019756,,,女,广西梧州,广州,26,准流失
2091,,解世超,a1119,330,统计17级,,,202cb962ac59075b964b07152d234b543,,,,,,,,,,,,,,,2022-01-05 12:14:00,,1070.0,,18688881243,2018142,,,男,广东茂名,东莞,59,准流失
2557,,金海洲,a1585,330,统计17级,,,202cb962ac59075b964b07152d234b1009,,,,,,,,,,,,,,,2022-05-21 20:54:00,,1070.0,,18688881709,2018608,,,女,广东潮汕,广州,21,准流失
2230,,金泓晔,a1258,330,统计17级,,,202cb962ac59075b964b07152d234b682,,,,,,,,,,,,,,,2021-09-21 12:20:00,,1070.0,,18688881382,2018281,,,男,广东东莞,广州,26,非流失
3325,,金腾,a2353,330,统计17级,,,202cb962ac59075b964b07152d234b1777,,,,,,,,,,,,,,,2021-09-19 19:40:00,,1070.0,,18688882477,2019376,,,男,广东肇庆,广州,31,准流失
2380,,金喜爱,a1408,330,统计17级,,,202cb962ac59075b964b07152d234b832,,,,,,,,,,,,,,,2022-09-18 19:31:00,,1070.0,,18688881532,2018431,,,男,广东阳江,广州,31,准流失
2652,,金小铃,a1680,330,统计17级,,,202cb962ac59075b964b07152d234b1104,,,,,,,,,,,,,,,2021-01-12 12:53:00,,1070.0,,18688881804,2018703,,,女,广东梅州,佛山,54,准流失
3444,,金禹菡,a2472,330,统计17级,,,202cb962ac59075b964b07152d234b1896,,,,,,,,,,,,,,,2021-07-09 12:00:00,,1070.0,,18688882596,2019495,,,女,湖南怀化,广州,43,已流失
2043,,金哲敏,a1071,330,统计17级,,,202cb962ac59075b964b07152d234b495,,,,,,,,,,,,,,,2022-11-18 11:50:00,,1070.0,,18688881195,2018094,,,女,广西贵港,广州,49,已流失
3560,,靳博兰,a2588,330,统计17级,,,202cb962ac59075b964b07152d234b2012,,,,,,,,,,,,,,,2022-04-25 13:08:00,,1070.0,,18688882712,2019611,,,女,广西钦州,广州,21,已流失
1911,,靳承恩,a939,330,统计17级,,,202cb962ac59075b964b07152d234b363,,,,,,,,,,,,,,,2022-03-06 21:24:00,,1070.0,,18688881063,2017962,,,男,广东茂名,广州,23,准流失
3385,,靳瀚哲,a2413,330,统计17级,,,202cb962ac59075b964b07152d234b1837,,,,,,,,,,,,,,,2022-04-22 17:57:00,,1070.0,,18688882537,2019436,,,男,广东汕头,广州,21,准流失
2622,,靳杭泽,a1650,330,统计17级,,,202cb962ac59075b964b07152d234b1074,,,,,,,,,,,,,,,2021-07-09 12:16:00,,1070.0,,18688881774,2018673,,,女,广西南宁,广州,50,准流失
2520,,靳骞,a1548,330,统计17级,,,202cb962ac59075b964b07152d234b972,,,,,,,,,,,,,,,2022-06-30 13:31:00,,1070.0,,18688881672,2018571,,,女,广东揭阳,广州,49,非流失
1933,,靳珂昕,a961,330,统计17级,,,202cb962ac59075b964b07152d234b385,,,,,,,,,,,,,,,2022-04-28 19:15:00,,1070.0,,18688881085,2017984,,,男,广东深圳,广州,31,准流失
2010,,靳妙微,a1038,330,统计17级,,,202cb962ac59075b964b07152d234b462,,,,,,,,,,,,,,,2022-03-06 21:14:00,,1070.0,,18688881162,2018061,,,女,广东茂名,广州,37,准流失
2044,,靳望,a1072,330,统计17级,,,202cb962ac59075b964b07152d234b496,,,,,,,,,,,,,,,2021-07-23 11:53:00,,1070.0,,18688881196,2018095,,,女,内蒙古兴安盟,广州,24,准流失
2239,,靳新平,a1267,330,统计17级,,,202cb962ac59075b964b07152d234b691,,,,,,,,,,,,,,,2022-01-11 13:47:00,,1070.0,,18688881391,2018290,,,男,广东深圳,广州,42,准流失
2216,,靳镇鲜,a1244,330,统计17级,,,202cb962ac59075b964b07152d234b668,,,,,,,,,,,,,,,2022-06-13 12:44:00,,1070.0,,18688881368,2018267,,,男,广东潮汕,广州,31,非流失
2721,,经奕军,a1749,330,统计17级,,,202cb962ac59075b964b07152d234b1173,,,,,,,,,,,,,,,2022-05-08 12:35:00,,1070.0,,18688881873,2018772,,,男,广东肇庆,广州,46,已流失
1838,,经越恩,a866,330,统计17级,,,202cb962ac59075b964b07152d234b290,,,,,,,,,,,,,,,2021-06-15 21:04:00,,1070.0,,18688880990,2017889,,,男,广东惠州,广州,33,非流失
2276,,经子颍,a1304,330,统计17级,,,202cb962ac59075b964b07152d234b728,,,,,,,,,,,,,,,2021-08-17 11:46:00,,1070.0,,18688881428,2018327,,,女,江西抚州,广州,37,非流失
1963,,荆春哲,a991,330,统计17级,,,202cb962ac59075b964b07152d234b415,,,,,,,,,,,,,,,2022-04-13 12:11:00,,1070.0,,18688881115,2018014,,,女,广西钦州,佛山,58,准流失
1027,,荆丰朵,a46,330,统计17级,,,202cb962ac59075b964b07152d234b90,,,,2022-10-26 12:02:00,,2023-08-28 21:58:00,,,,,,,,,2022-10-26 12:02:00,,1070.0,,18688880046,2017046,,,女,湖北黄石,广州,30,准流失
1026,,荆雨,a45,330,统计17级,,,202cb962ac59075b964b07152d234b89,,,,2022-05-24 21:19:00,,2023-08-28 12:29:00,,,,,,,,,2022-05-24 21:19:00,,1070.0,,18688880045,2017045,,,女,湖北武汉,广州,28,准流失
1028,,荆哲,a47,330,统计17级,,,202cb962ac59075b964b07152d234b91,,,,2021-04-30 19:33:00,,2023-08-28 12:31:00,,,,,,,,,2021-04-30 19:33:00,,1070.0,,18688880047,2017047,,,男,湖南长沙,广州,23,非流失
2991,,井光坤,a2019,330,统计17级,,,202cb962ac59075b964b07152d234b1443,,,,,,,,,,,,,,,2021-02-12 13:09:00,,1070.0,,18688882143,2019042,,,男,广东东莞,广州,38,已流失
1884,,井孑滢,a912,330,统计17级,,,202cb962ac59075b964b07152d234b336,,,,,,,,,,,,,,,2021-01-22 11:06:00,,1070.0,,18688881036,2017935,,,女,广西贺州,佛山,51,准流失
3025,,井松芝,a2053,330,统计17级,,,202cb962ac59075b964b07152d234b1477,,,,,,,,,,,,,,,2021-04-16 12:58:00,,1070.0,,18688882177,2019076,,,女,广东潮州,广州,45,已流失
1981,,井翔康,a1009,330,统计17级,,,202cb962ac59075b964b07152d234b433,,,,,,,,,,,,,,,2021-11-20 13:32:00,,1070.0,,18688881133,2018032,,,男,广东佛山,广州,40,准流失
3435,,景桂忠,a2463,330,统计17级,,,202cb962ac59075b964b07152d234b1887,,,,,,,,,,,,,,,2022-11-25 21:40:00,,1070.0,,18688882587,2019486,,,男,广东东莞,广州,30,准流失
2505,,景乾峰,a1533,330,统计17级,,,202cb962ac59075b964b07152d234b957,,,,,,,,,,,,,,,2021-02-16 13:10:00,,1070.0,,18688881657,2018556,,,女,广西来宾,佛山,55,非流失
2846,,景双佳,a1874,330,统计17级,,,202cb962ac59075b964b07152d234b1298,,,,,,,,,,,,,,,2022-03-14 12:22:00,,1070.0,,18688881998,2018897,,,男,广东深圳,广州,42,准流失
2898,,景维夯,a1926,330,统计17级,,,202cb962ac59075b964b07152d234b1350,,,,,,,,,,,,,,,2021-07-09 19:04:00,,1070.0,,18688882050,2018949,,,女,海南三亚,广州,30,准流失
2411,,靖可礼,a1439,330,统计17级,,,202cb962ac59075b964b07152d234b863,,,,,,,,,,,,,,,2022-04-07 21:55:00,,1070.0,,18688881563,2018462,,,女,广西北海,广州,26,已流失
1770,,靖喾贞,a798,330,统计17级,,,202cb962ac59075b964b07152d234b222,,,,,,,,,,,,,,,2022-02-18 19:00:00,,1070.0,,18688880922,2017821,,,女,广东湛江,广州,28,准流失
3242,,靖嵩俊,a2270,330,统计17级,,,202cb962ac59075b964b07152d234b1694,,,,,,,,,,,,,,,2022-09-18 19:56:00,,1070.0,,18688882394,2019293,,,男,广东茂名,广州,28,准流失
2197,,靖叶廷,a1225,330,统计17级,,,202cb962ac59075b964b07152d234b649,,,,,,,,,,,,,,,2021-07-05 18:26:00,,1070.0,,18688881349,2018248,,,女,广东清远,广州,33,准流失
3820,,鞠红琨,a2848,330,统计17级,,,202cb962ac59075b964b07152d234b2272,,,,,,,,,,,,,,,2021-10-26 12:11:00,,1070.0,,18688882972,2019871,,,女,广东广州,佛山,51,非流失
2285,,鞠枰,a1313,330,统计17级,,,202cb962ac59075b964b07152d234b737,,,,,,,,,,,,,,,2021-09-12 13:33:00,,1070.0,,18688881437,2018336,,,女,广西贵港,广州,33,已流失
3335,,鞠维澄,a2363,330,统计17级,,,202cb962ac59075b964b07152d234b1787,,,,,,,,,,,,,,,2022-10-26 20:05:00,,1070.0,,18688882487,2019386,,,男,广东清远,广州,39,准流失
3238,,鞠梓骑,a2266,330,统计17级,,,202cb962ac59075b964b07152d234b1690,,,,,,,,,,,,,,,2022-04-07 17:40:00,,1070.0,,18688882390,2019289,,,男,广东佛山,广州,23,非流失
3232,,康冬钤,a2260,330,统计17级,,,202cb962ac59075b964b07152d234b1684,,,,,,,,,,,,,,,2021-01-26 11:04:00,,1070.0,,18688882384,2019283,,,女,福建泉州,深圳,58,非流失
1921,,康冯珺,a949,330,统计17级,,,202cb962ac59075b964b07152d234b373,,,,,,,,,,,,,,,2022-07-08 20:56:00,,1070.0,,18688881073,2017972,,,女,广西贵港,广州,36,准流失
2698,,康国松,a1726,330,统计17级,,,202cb962ac59075b964b07152d234b1150,,,,,,,,,,,,,,,2021-02-22 12:36:00,,1070.0,,18688881850,2018749,,,男,广东河源,广州,46,准流失
1978,,康醴邈,a1006,330,统计17级,,,202cb962ac59075b964b07152d234b430,,,,,,,,,,,,,,,2021-10-27 12:55:00,,1070.0,,18688881130,2018029,,,女,广东中山,广州,50,准流失
1940,,康俪膑,a968,330,统计17级,,,202cb962ac59075b964b07152d234b392,,,,,,,,,,,,,,,2022-03-24 20:39:00,,1070.0,,18688881092,2017991,,,女,湖北潜江,广州,34,非流失
2126,,康棋因,a1154,330,统计17级,,,202cb962ac59075b964b07152d234b578,,,,,,,,,,,,,,,2022-06-16 21:03:00,,1070.0,,18688881278,2018177,,,男,广东汕头,广州,21,准流失
2601,,康素昕,a1629,330,统计17级,,,202cb962ac59075b964b07152d234b1053,,,,,,,,,,,,,,,2022-01-17 18:11:00,,1070.0,,18688881753,2018652,,,女,广西南宁,广州,22,已流失
3558,,康紫谖,a2586,330,统计17级,,,202cb962ac59075b964b07152d234b2010,,,,,,,,,,,,,,,2022-10-01 12:21:00,,1070.0,,18688882710,2019609,,,男,广东江门,广州,47,已流失
2181,,康紫瑗,a1209,330,统计17级,,,202cb962ac59075b964b07152d234b633,,,,,,,,,,,,,,,2021-12-20 12:33:00,,1070.0,,18688881333,2018232,,,女,江苏连云港,佛山,51,非流失
1799,,柯岱浩,a827,330,统计17级,,,202cb962ac59075b964b07152d234b251,,,,,,,,,,,,,,,2021-11-15 17:07:00,,1070.0,,18688880951,2017850,,,男,广东江门,广州,34,已流失
1898,,柯力天,a926,330,统计17级,,,202cb962ac59075b964b07152d234b350,,,,,,,,,,,,,,,2021-02-25 18:11:00,,1070.0,,18688881050,2017949,,,女,广西南宁,广州,35,准流失
3121,,柯雨琦,a2149,330,统计17级,,,202cb962ac59075b964b07152d234b1573,,,,,,,,,,,,,,,2021-08-23 12:23:00,,1070.0,,18688882273,2019172,,,女,广东东莞,广州,41,非流失
2858,,空峰苞,a1886,330,统计17级,,,202cb962ac59075b964b07152d234b1310,,,,,,,,,,,,,,,2021-03-27 12:47:00,,1070.0,,18688882010,2018909,,,男,广东潮州,广州,49,准流失
3708,,孔德泙,a2736,330,统计17级,,,202cb962ac59075b964b07152d234b2160,,,,,,,,,,,,,,,2022-07-15 12:24:00,,1070.0,,18688882860,2019759,,,女,四川德阳,东莞,59,非流失
3452,,孔红亮,a2480,330,统计17级,,,202cb962ac59075b964b07152d234b1904,,,,,,,,,,,,,,,2022-11-13 19:36:00,,1070.0,,18688882604,2019503,,,女,广西河池,广州,35,已流失
